player,row_id,rk,nation,position,team,age,born,mp,starts,minutes,90s,gls,ast,gplusa,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxgplusxag,prgc,prgp,prgr,gls1,ast1,gplusa1,g_pk1,gplusa_pk,xg1,xag1,xgplusxag,npxg1,npxgplusxag1,row_id_misc,rk_misc,nation_misc,position_misc,team_misc,age_misc,born_misc,90s_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,wonpct,row_id_passing,rk_passing,nation_passing,position_passing,team_passing,age_passing,born_passing,90s_passing,cmp,att,cmppct,totdist,prgdist,cmp1,att1,cmppct1,cmp2,att2,cmppct2,cmp3,att3,cmppct3,ast_passing,xag_passing,xa,a_xag,kp,1_per_3,ppa,crspa,prgp_passing,row_id_playtime,rk_playtime,nation_playtime,position_playtime,team_playtime,age_playtime,born_playtime,mp_playtime,minutes_playtime,mn_per_mp,minpct,90s_playtime,starts_playtime,mn_per_start,compl,subs,mn_per_sub,unsub,ppm,ong,onga,#error!,#error!1,on_off,onxg,onxga,xgplus_per_,xgplus_per_90,on_off1,row_id_defense,rk_defense,nation_defense,position_defense,team_defense,age_defense,born_defense,90s_defense,tkl,tklw_defense,def_3rd,mid_3rd,att_3rd,tkl1,att_defense,tklpct,lost_defense,blocks,sh,pass,int_defense,tklplusint,clr,err,row_id_pass_types,rk_pass_types,nation_pass_types,position_pass_types,team_pass_types,age_pass_types,born_pass_types,90s_pass_types,att_pass_types,live,dead,fk,tb,sw,crs_pass_types,ti,ck,in,out,str,cmp_pass_types,off_pass_types,blocks_pass_types,row_id_creation,rk_creation,nation_creation,position_creation,team_creation,age_creation,born_creation,90s_creation,sca,sca90,passlive,passdead,to,sh_creation,fld_creation,def,gca,gca90,passlive1,passdead1,to1,sh1,fld1,def1,row_id_possession,rk_possession,nation_possession,position_possession,team_possession,age_possession,born_possession,90s_possession,touches,def_pen,def_3rd_possession,mid_3rd_possession,att_3rd_possession,att_pen,live_possession,att_possession,succ,succpct,tkld,tkldpct,carries,totdist_possession,prgdist_possession,prgc_possession,1_per_3_possession,cpa,mis,dis,rec,prgr_possession,row_id_shooting,rk_shooting,nation_shooting,position_shooting,team_shooting,age_shooting,born_shooting,90s_shooting,gls_shooting,sh_shooting,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk_shooting,pk_shooting,pkatt_shooting,xg_shooting,npxg_shooting,npxg_per_sh,g_xg,np:g_xg,data_source
Leif Davis,127,124,eng ENG,DF,Ipswich Town,24,2000,33,32,"2,743",30.5,1,2,3,1,0,0,5,1,1,1,4.9,5.8,52,59,137,0.03,0.07,0.1,0.03,0.1,0.03,0.16,0.19,0.03,0.19,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,5,1,0,27,31,5,161,25,27,0,2,0,113,34,23,59.6,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,919,1284,71.6,15858,6353,430,499,86.2,396,509,77.8,79,213,37.1,2,4.9,4.7,-2.9,61,33,28,12,59,159,154,eng ENG,DF,Ipswich Town,24,2000,33,"2,743",83,80.2,30.5,32,85,27,1,10,0,0.52,29,69,-40,-1.31,-0.51,29.2,59.4,-30.2,-0.99,0.1,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,46,27,33,9,4,30,48,62.5,18,25,8,17,25,71,77,3,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,1284,970,307,61,3,5,161,166,80,56,13,0,919,7,23,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,93,3.05,46,39,3,3,1,1,4,0.13,3,0,1,0,0,0,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,1562,117,534,520,527,42,1562,38,13,34.2,18,47.4,708,3698,2073,52,31,11,37,16,835,137,127,124,eng ENG,DF,Ipswich Town,24,2000,30.5,1,16,2,12.5,0.52,0.07,0.06,0.5,19.8,2,0,0,1,1,0.06,0,0,fbref_2024_25
Leny Yoro,590,569,fr FRA,DF,Manchester Utd,18,2005,21,12,"1,165",12.9,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,19,52,4,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,5,0,0,9,2,1,1,18,11,0,0,0,46,16,16,50,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,708,766,92.4,11513,3678,313,328,95.4,351,373,94.1,27,41,65.9,0,0.1,0.2,-0.1,2,44,5,1,52,721,695,fr FRA,DF,Manchester Utd,18,2005,21,"1,165",55,34.1,12.9,12,78,5,9,26,0,0.81,17,24,-7,-0.54,-0.42,18.1,19.4,-1.3,-0.1,-0.1,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,29,11,19,9,1,13,19,68.4,6,5,3,2,18,47,43,0,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,766,745,20,9,2,1,1,7,0,0,0,0,708,1,5,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,9,0.7,6,0,0,2,0,1,0,0,0,0,0,0,0,0,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,894,87,413,414,70,13,894,4,2,50,2,50,614,3173,1765,19,13,1,3,4,656,4,590,569,fr FRA,DF,Manchester Utd,18,2005,12.9,0,5,1,20,0.39,0.08,0,0,8.6,0,0,0,0.7,0.7,0.15,-0.7,-0.7,fbref_2024_25
Leon Bailey,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,24,14,"1,139",12.7,1,2,3,1,0,0,3,0,1.7,1.7,1.5,3.3,58,35,121,0.08,0.16,0.24,0.08,0.24,0.14,0.12,0.26,0.14,0.26,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,3,0,0,12,18,3,34,3,5,1,0,0,59,6,9,40,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,277,390,71,4313,1055,152,186,81.7,100,123,81.3,18,38,47.4,2,1.5,3,0.5,16,16,20,2,35,56,55,jm JAM,"FW,MF",Aston Villa,26,1997,24,"1,139",47,33.3,12.7,14,65,2,10,23,5,1.54,22,19,3,0.24,0.08,20.3,13.7,6.7,0.53,0.55,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,7,5,2,3,2,3,11,27.3,8,6,0,6,3,10,12,0,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,390,369,18,0,5,1,34,1,17,9,0,0,277,3,24,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,38,3.01,23,1,8,3,3,0,4,0.32,4,0,0,0,0,0,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,545,18,77,155,323,70,545,57,22,38.6,24,42.1,348,2582,1371,58,23,34,35,25,390,121,44,44,jm JAM,"FW,MF",Aston Villa,26,1997,12.7,1,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0,0,1.7,1.7,0.06,-0.7,-0.7,fbref_2024_25
Lesley Ugochukwu,548,528,fr FRA,MF,Southampton,20,2004,26,18,"1,655",18.4,1,1,2,1,0,0,7,0,0.9,0.9,1,1.9,29,49,20,0.05,0.05,0.11,0.05,0.11,0.05,0.06,0.1,0.05,0.1,548,528,fr FRA,MF,Southampton,20,2004,18.4,7,0,0,31,16,0,6,14,24,0,1,0,67,20,18,52.6,548,528,fr FRA,MF,Southampton,20,2004,18.4,600,706,85,9335,2081,289,327,88.4,265,292,90.8,23,38,60.5,1,1,0.6,0,14,54,7,1,49,666,642,fr FRA,MF,Southampton,20,2004,26,"1,655",64,48.4,18.4,18,77,4,8,33,6,0.42,13,39,-26,-1.41,0.32,13.5,39.5,-26,-1.41,-0.08,548,528,fr FRA,MF,Southampton,20,2004,18.4,50,24,16,30,4,18,36,50,18,27,10,17,14,64,23,2,548,528,fr FRA,MF,Southampton,20,2004,18.4,706,697,9,9,2,0,6,0,0,0,0,0,600,0,11,548,528,fr FRA,MF,Southampton,20,2004,18.4,24,1.3,20,0,1,1,2,0,1,0.05,0,0,0,1,0,0,548,528,fr FRA,MF,Southampton,20,2004,18.4,879,50,215,501,169,24,879,28,19,67.9,8,28.6,479,2565,1229,29,15,6,12,13,600,20,548,528,fr FRA,MF,Southampton,20,2004,18.4,1,10,1,10,0.54,0.05,0.1,1,17,0,0,0,0.9,0.9,0.09,0.1,0.1,fbref_2024_25
Levi Colwill,111,108,eng ENG,DF,Chelsea,21,2003,35,35,"3,149",35,2,1,3,2,0,0,9,0,1.9,1.9,1.1,3,14,131,12,0.06,0.03,0.09,0.06,0.09,0.05,0.03,0.09,0.05,0.09,111,108,eng ENG,DF,Chelsea,21,2003,35,9,0,0,45,21,5,13,33,34,0,1,0,121,82,53,60.7,111,108,eng ENG,DF,Chelsea,21,2003,35,2338,2619,89.3,42476,14955,813,880,92.4,1357,1426,95.2,142,253,56.1,1,1.1,1.2,-0.1,14,148,7,3,131,140,136,eng ENG,DF,Chelsea,21,2003,35,"3,149",90,92.1,35,35,90,34,0,,2,1.77,56,41,15,0.43,-1.56,57.8,43.6,14.2,0.41,-1.67,111,108,eng ENG,DF,Chelsea,21,2003,35,47,34,25,19,3,18,27,66.7,9,37,25,12,33,80,118,4,111,108,eng ENG,DF,Chelsea,21,2003,35,2619,2418,197,91,3,7,13,7,0,0,0,0,2338,4,21,111,108,eng ENG,DF,Chelsea,21,2003,35,38,1.09,34,2,0,1,0,1,3,0.09,2,0,0,0,0,1,111,108,eng ENG,DF,Chelsea,21,2003,35,2904,383,1363,1417,140,36,2904,12,6,50,5,41.7,1621,7389,4028,14,12,1,14,8,2092,12,111,108,eng ENG,DF,Chelsea,21,2003,35,2,17,4,23.5,0.49,0.11,0.12,0.5,9.5,0,0,0,1.9,1.9,0.11,0.1,0.1,fbref_2024_25
Lewis Cook,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,36,32,"2,978",33.1,1,3,4,1,0,0,8,1,0.9,0.9,4.1,5.1,33,158,52,0.03,0.09,0.12,0.03,0.12,0.03,0.12,0.15,0.03,0.15,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,8,1,0,49,10,3,132,41,42,0,1,0,187,41,34,54.7,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,1224,1585,77.2,21139,7153,542,635,85.4,546,641,85.2,109,240,45.4,3,4.1,3.8,-1.1,48,157,26,11,158,141,137,eng ENG,"MF,DF",Bournemouth,27,1997,36,"2,978",83,87.1,33.1,32,89,30,4,31,0,1.39,47,43,4,0.12,-1.51,55.1,44.5,10.6,0.32,-0.68,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,81,42,41,36,4,37,67,55.2,30,30,11,19,41,122,70,0,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,1585,1358,225,71,3,2,132,73,77,65,3,0,1224,2,26,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,89,2.69,69,18,0,2,0,0,5,0.15,2,1,0,2,0,0,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,1900,87,440,1010,470,20,1900,20,13,65,7,35,825,4125,2159,33,29,4,31,18,965,52,112,109,eng ENG,"MF,DF",Bournemouth,27,1997,33.1,1,14,4,28.6,0.42,0.12,0.07,0.25,23.4,1,0,0,0.9,0.9,0.07,0.1,0.1,fbref_2024_25
Lewis Dunk,158,153,eng ENG,DF,Brighton,32,1991,25,23,"2,083",23.1,0,0,0,0,0,0,5,0,0.8,0.8,0.5,1.3,20,142,3,0,0,0,0,0,0.03,0.02,0.06,0.03,0.06,158,153,eng ENG,DF,Brighton,32,1991,23.1,5,0,0,7,11,2,5,13,10,0,0,1,104,51,31,62.2,158,153,eng ENG,DF,Brighton,32,1991,23.1,1778,1953,91,32940,10612,668,693,96.4,954,1002,95.2,143,228,62.7,0,0.5,1,-0.5,6,157,6,0,142,191,185,eng ENG,DF,Brighton,32,1991,25,"2,083",83,60.9,23.1,23,89,21,2,24,2,1.24,33,42,-9,-0.39,-1.47,32.1,35.4,-3.3,-0.14,-0.65,158,153,eng ENG,DF,Brighton,32,1991,23.1,17,10,8,7,2,11,19,57.9,8,28,18,10,13,30,79,2,158,153,eng ENG,DF,Brighton,32,1991,23.1,1953,1818,131,67,2,10,5,10,0,0,0,0,1778,4,7,158,153,eng ENG,DF,Brighton,32,1991,23.1,19,0.82,17,0,0,2,0,0,3,0.13,2,0,0,1,0,0,158,153,eng ENG,DF,Brighton,32,1991,23.1,2127,258,993,1031,113,21,2127,1,0,0,1,100,1341,6155,3345,20,19,0,9,3,1556,3,158,153,eng ENG,DF,Brighton,32,1991,23.1,0,12,3,25,0.52,0.13,0,0,12.1,1,0,0,0.8,0.8,0.07,-0.8,-0.8,fbref_2024_25
Lewis Hall,234,226,eng ENG,DF,Newcastle Utd,19,2004,27,24,"2,189",24.3,0,4,4,0,0,0,3,0,0.4,0.4,4.3,4.7,41,123,80,0,0.16,0.16,0,0.16,0.02,0.18,0.19,0.02,0.19,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,3,0,0,9,21,1,110,18,41,0,0,0,119,30,31,49.2,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,1300,1592,81.7,21999,8891,653,715,91.3,525,617,85.1,104,202,51.5,4,4.3,3.7,-0.3,34,114,17,5,123,277,268,eng ENG,DF,Newcastle Utd,19,2004,27,"2,189",81,64,24.3,24,87,18,3,30,0,1.63,45,31,14,0.58,0.06,42.5,28.8,13.7,0.56,0.23,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,58,41,28,22,8,40,74,54.1,34,33,18,15,18,76,75,3,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,1592,1300,287,68,4,2,110,164,55,45,2,0,1300,5,27,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,63,2.59,44,18,0,0,1,0,6,0.25,5,1,0,0,0,0,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,1820,95,623,804,414,47,1820,21,11,52.4,7,33.3,950,4398,2358,41,22,13,33,20,1094,80,234,226,eng ENG,DF,Newcastle Utd,19,2004,24.3,0,11,1,9.1,0.45,0.04,0,0,18.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,fbref_2024_25
Lewis Miley,366,353,eng ENG,MF,Newcastle Utd,18,2006,14,1,313,3.5,1,0,1,1,0,0,0,0,0.5,0.5,0,0.6,2,17,8,0.29,0,0.29,0.29,0.29,0.16,0.01,0.16,0.16,0.16,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,0,0,0,3,1,0,0,2,11,0,0,0,16,6,7,46.2,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,168,191,88,2439,402,94,105,89.5,59,61,96.7,7,10,70,0,0,0.3,0,1,11,4,0,17,444,428,eng ENG,MF,Newcastle Utd,18,2006,14,313,22,9.2,3.5,1,90,1,13,17,12,2.14,6,4,2,0.58,0.02,4.9,5.2,-0.3,-0.09,-0.63,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,14,11,5,7,2,7,14,50,7,5,1,4,2,16,5,2,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,191,189,1,1,1,0,0,0,0,0,0,0,168,1,4,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,4,1.15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,235,5,44,124,68,6,235,3,1,33.3,1,33.3,112,544,202,2,2,0,8,1,163,8,366,353,eng ENG,MF,Newcastle Utd,18,2006,3.5,1,3,2,66.7,0.86,0.58,0.33,0.5,14.6,0,0,0,0.5,0.5,0.18,0.5,0.5,fbref_2024_25
Lewis Orford,417,402,eng ENG,MF,West Ham,18,2006,2,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,417,402,eng ENG,MF,West Ham,18,2006,0.5,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0,417,402,eng ENG,MF,West Ham,18,2006,0.5,33,38,86.8,583,83,11,13,84.6,18,20,90,2,3,66.7,0,0,0,0,2,2,1,1,0,513,495,eng ENG,MF,West Ham,18,2006,2,49,25,1.4,0.5,0,,0,2,25,3,0,0,1,-1,-1.84,-1.44,0.6,1.2,-0.6,-1.08,-0.76,417,402,eng ENG,MF,West Ham,18,2006,0.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,417,402,eng ENG,MF,West Ham,18,2006,0.5,38,36,2,2,0,0,1,0,0,0,0,0,33,0,0,417,402,eng ENG,MF,West Ham,18,2006,0.5,2,3.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,417,402,eng ENG,MF,West Ham,18,2006,0.5,42,1,8,28,7,2,42,0,0,,0,,22,98,27,0,0,0,1,0,31,1,417,402,eng ENG,MF,West Ham,18,2006,0.5,0,1,0,0,1.84,0,0,,12.7,0,0,0,0,0,0.03,0,0,fbref_2024_25
Liam Delap,132,128,eng ENG,FW,Ipswich Town,21,2003,37,32,"2,593",28.8,12,2,14,10,2,2,12,0,9.3,7.8,1.9,9.7,61,30,110,0.42,0.07,0.49,0.35,0.42,0.32,0.07,0.39,0.27,0.34,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,12,0,0,72,51,14,5,2,8,2,0,0,68,55,74,42.6,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,219,357,61.3,3011,657,123,174,70.7,69,108,63.9,9,24,37.5,2,1.9,1.4,0.1,21,17,6,0,30,163,158,eng ENG,FW,Ipswich Town,21,2003,37,"2,593",70,75.8,28.8,32,78,3,5,18,0,0.59,25,58,-33,-1.15,0.27,25.7,52.1,-26.5,-0.92,0.37,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,11,8,3,3,5,2,15,13.3,13,8,0,8,2,13,28,0,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,357,350,5,0,8,1,5,2,0,0,0,0,219,2,16,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,62,2.15,28,0,12,7,13,2,7,0.24,3,0,2,0,2,0,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,682,29,78,291,335,92,680,86,40,46.5,37,43,445,3283,1586,61,46,30,104,60,537,110,132,128,eng ENG,FW,Ipswich Town,21,2003,28.8,12,66,29,43.9,2.29,1.01,0.15,0.34,16,0,2,2,9.3,7.8,0.12,2.7,2.2,fbref_2024_25
Lisandro Martínez,347,335,ar ARG,DF,Manchester Utd,26,1998,20,20,"1,751",19.5,2,1,3,2,0,0,7,0,1.3,1.3,1.1,2.4,23,117,7,0.1,0.05,0.15,0.1,0.15,0.07,0.06,0.13,0.07,0.13,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,7,0,0,22,7,0,9,32,24,0,0,0,81,16,13,55.2,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,1200,1342,89.4,20292,7055,522,554,94.2,601,646,93,64,116,55.2,1,1.1,1.3,-0.1,9,91,18,2,117,414,400,ar ARG,DF,Manchester Utd,26,1998,20,"1,751",88,51.2,19.5,20,88,17,0,,2,1.35,25,27,-2,-0.1,0.33,29.7,29.7,-0.1,0,0.06,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,40,24,25,12,3,21,36,58.3,15,22,8,14,32,72,57,1,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,1342,1285,54,15,5,3,9,16,0,0,0,0,1200,3,7,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,26,1.34,23,0,0,2,0,1,2,0.1,2,0,0,0,0,0,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,1524,156,713,697,125,18,1524,7,6,85.7,1,14.3,1017,5141,3129,23,23,2,1,3,1069,7,347,335,ar ARG,DF,Manchester Utd,26,1998,19.5,2,17,6,35.3,0.87,0.31,0.12,0.33,15.9,0,0,0,1.3,1.3,0.08,0.7,0.7,fbref_2024_25
Lloyd Kelly,291,281,eng ENG,DF,Newcastle Utd,25,1998,10,4,303,3.4,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0,9,5,0,0.3,0.3,0,0.3,0.12,0.14,0.26,0.12,0.26,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,2,0,0,5,5,1,1,1,4,0,0,0,19,6,2,75,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,146,181,80.7,2636,867,57,65,87.7,78,87,89.7,10,24,41.7,1,0.5,0.1,0.5,2,6,1,1,9,352,340,eng ENG,DF,Newcastle Utd,25,1998,10,303,30,8.9,3.4,4,68,1,6,6,14,1.6,1,6,-5,-1.49,-2.24,4.1,5.8,-1.7,-0.51,-1.09,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,5,4,4,1,0,1,1,100,0,6,4,2,1,6,17,0,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,181,159,22,7,0,0,1,15,0,0,0,0,146,0,5,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,2,0.59,2,0,0,0,0,0,1,0.3,1,0,0,0,0,0,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,215,26,105,94,19,4,215,3,2,66.7,1,33.3,120,474,202,0,2,0,3,2,129,5,291,281,eng ENG,DF,Newcastle Utd,25,1998,3.4,0,3,0,0,0.89,0,0,,7.3,0,0,0,0.4,0.4,0.14,-0.4,-0.4,fbref_2024_25
Lucas Bergvall,57,56,se SWE,MF,Tottenham,18,2006,27,11,"1,212",13.5,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,33,49,31,0,0.07,0.07,0,0.07,0.05,0.04,0.09,0.05,0.09,57,56,se SWE,MF,Tottenham,18,2006,13.5,3,0,0,20,17,0,21,24,19,0,0,0,73,9,8,52.9,57,56,se SWE,MF,Tottenham,18,2006,13.5,629,720,87.4,10567,2202,295,321,91.9,264,294,89.8,53,71,74.6,1,0.6,0.8,0.4,11,53,7,3,49,72,71,se SWE,MF,Tottenham,18,2006,27,"1,212",45,35.4,13.5,11,81,6,16,20,7,1.11,29,25,4,0.3,0.5,20.9,24.4,-3.5,-0.26,-0.22,57,56,se SWE,MF,Tottenham,18,2006,13.5,39,19,14,20,5,17,32,53.1,15,18,8,10,24,63,22,3,57,56,se SWE,MF,Tottenham,18,2006,13.5,720,675,44,21,0,8,21,10,8,5,2,0,629,1,11,57,56,se SWE,MF,Tottenham,18,2006,13.5,22,1.63,16,4,0,2,0,0,4,0.3,3,0,0,1,0,0,57,56,se SWE,MF,Tottenham,18,2006,13.5,885,36,188,478,232,22,885,45,21,46.7,20,44.4,531,3392,1634,33,21,4,20,19,586,31,57,56,se SWE,MF,Tottenham,18,2006,13.5,0,12,2,16.7,0.89,0.15,0,0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,fbref_2024_25
Lucas Digne,140,136,fr FRA,DF,Aston Villa,31,1993,32,28,"2,351",26.1,0,4,4,0,0,0,4,0,0.8,0.8,4.7,5.5,23,57,142,0,0.15,0.15,0,0.15,0.03,0.18,0.21,0.03,0.21,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,4,0,0,21,16,7,140,25,38,0,0,0,104,37,28,56.9,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,956,1277,74.9,15607,5137,483,549,88,389,496,78.4,62,155,40,4,4.7,4,-0.7,36,44,30,19,57,173,168,fr FRA,DF,Aston Villa,31,1993,32,"2,351",73,68.7,26.1,28,80,13,4,30,6,1.59,34,36,-2,-0.08,-0.83,32.7,34.7,-2,-0.08,-0.75,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,65,38,40,16,9,44,66,66.7,22,23,4,19,25,90,89,1,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,1277,1017,258,44,2,4,140,155,57,37,10,0,956,2,41,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,66,2.53,42,18,1,4,0,1,5,0.19,5,0,0,0,0,0,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,1527,97,541,457,539,28,1527,19,9,47.4,9,47.4,683,2983,1346,23,14,4,17,16,820,142,140,136,fr FRA,DF,Aston Villa,31,1993,26.1,0,13,3,23.1,0.5,0.11,0,0,22.7,5,0,0,0.8,0.8,0.06,-0.8,-0.8,fbref_2024_25
Lucas Paquetá,425,410,br BRA,"MF,FW",West Ham,26,1997,33,27,"2,380",26.4,4,0,4,2,2,2,10,0,5.3,3.7,3.1,6.8,26,155,85,0.15,0,0.15,0.08,0.08,0.2,0.12,0.32,0.14,0.26,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,10,0,0,53,62,6,29,18,37,0,1,0,149,48,57,45.7,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,1126,1456,77.3,18683,6014,590,700,84.3,389,494,78.7,119,184,64.7,0,3.1,3.3,-3.1,36,132,44,4,155,523,504,br BRA,"MF,FW",West Ham,26,1997,33,"2,380",72,69.6,26.4,27,82,16,6,29,1,0.94,34,50,-16,-0.61,-0.61,28.7,42.9,-14.2,-0.54,-0.67,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,66,37,25,30,11,27,55,49.1,28,29,4,25,18,84,37,6,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,1456,1367,81,35,18,12,29,12,4,1,3,0,1126,8,26,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,82,3.1,68,2,2,4,5,1,6,0.23,3,0,0,2,1,0,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,1796,62,367,989,454,59,1794,47,21,44.7,21,44.7,921,3358,1416,26,34,2,54,51,1268,85,425,410,br BRA,"MF,FW",West Ham,26,1997,26.4,4,39,3,7.7,1.47,0.11,0.05,0.67,19.5,4,2,2,5.3,3.7,0.1,-1.3,-1.7,fbref_2024_25
Luis Díaz,138,134,co COL,FW,Liverpool,27,1997,36,28,"2,399",26.7,13,5,18,13,0,0,2,0,12,12,5,17.1,108,110,293,0.49,0.19,0.68,0.49,0.68,0.45,0.19,0.64,0.45,0.64,138,134,co COL,FW,Liverpool,27,1997,26.7,2,0,0,48,31,10,32,7,26,2,0,0,105,13,38,25.5,138,134,co COL,FW,Liverpool,27,1997,26.7,736,874,84.2,11789,2533,394,445,88.5,254,295,86.1,60,74,81.1,5,5,4.5,0,56,48,46,6,110,171,166,co COL,FW,Liverpool,27,1997,36,"2,399",67,70.1,26.7,28,79,7,8,24,2,2.25,67,21,46,1.73,1.81,61.2,24.9,36.2,1.36,0.71,138,134,co COL,FW,Liverpool,27,1997,26.7,39,26,13,20,6,15,39,38.5,24,19,0,19,7,46,7,1,138,134,co COL,FW,Liverpool,27,1997,26.7,874,855,17,2,2,9,32,14,1,0,0,0,736,2,24,138,134,co COL,FW,Liverpool,27,1997,26.7,117,4.39,88,0,16,9,4,0,16,0.6,13,0,1,0,2,0,138,134,co COL,FW,Liverpool,27,1997,26.7,1184,17,90,409,706,167,1184,116,53,45.7,51,44,780,5710,2960,108,55,56,55,49,933,293,138,134,co COL,FW,Liverpool,27,1997,26.7,13,71,30,42.3,2.66,1.13,0.18,0.43,13.4,0,0,0,12,12,0.17,1,1,fbref_2024_25
