player,row_id,rk,nation,position,team,age,born,mp,starts,minutes,90s,gls,ast,gplusa,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxgplusxag,prgc,prgp,prgr,gls1,ast1,gplusa1,g_pk1,gplusa_pk,xg1,xag1,xgplusxag,npxg1,npxgplusxag1,row_id_misc,rk_misc,nation_misc,position_misc,team_misc,age_misc,born_misc,90s_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,wonpct,row_id_passing,rk_passing,nation_passing,position_passing,team_passing,age_passing,born_passing,90s_passing,cmp,att,cmppct,totdist,prgdist,cmp1,att1,cmppct1,cmp2,att2,cmppct2,cmp3,att3,cmppct3,ast_passing,xag_passing,xa,a_xag,kp,1_per_3,ppa,crspa,prgp_passing,row_id_playtime,rk_playtime,nation_playtime,position_playtime,team_playtime,age_playtime,born_playtime,mp_playtime,minutes_playtime,mn_per_mp,minpct,90s_playtime,starts_playtime,mn_per_start,compl,subs,mn_per_sub,unsub,ppm,ong,onga,#error!,#error!1,on_off,onxg,onxga,xgplus_per_,xgplus_per_90,on_off1,row_id_defense,rk_defense,nation_defense,position_defense,team_defense,age_defense,born_defense,90s_defense,tkl,tklw_defense,def_3rd,mid_3rd,att_3rd,tkl1,att_defense,tklpct,lost_defense,blocks,sh,pass,int_defense,tklplusint,clr,err,row_id_pass_types,rk_pass_types,nation_pass_types,position_pass_types,team_pass_types,age_pass_types,born_pass_types,90s_pass_types,att_pass_types,live,dead,fk,tb,sw,crs_pass_types,ti,ck,in,out,str,cmp_pass_types,off_pass_types,blocks_pass_types,row_id_creation,rk_creation,nation_creation,position_creation,team_creation,age_creation,born_creation,90s_creation,sca,sca90,passlive,passdead,to,sh_creation,fld_creation,def,gca,gca90,passlive1,passdead1,to1,sh1,fld1,def1,row_id_possession,rk_possession,nation_possession,position_possession,team_possession,age_possession,born_possession,90s_possession,touches,def_pen,def_3rd_possession,mid_3rd_possession,att_3rd_possession,att_pen,live_possession,att_possession,succ,succpct,tkld,tkldpct,carries,totdist_possession,prgdist_possession,prgc_possession,1_per_3_possession,cpa,mis,dis,rec,prgr_possession,row_id_shooting,rk_shooting,nation_shooting,position_shooting,team_shooting,age_shooting,born_shooting,90s_shooting,gls_shooting,sh_shooting,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk_shooting,pk_shooting,pkatt_shooting,xg_shooting,npxg_shooting,npxg_per_sh,g_xg,np:g_xg,data_source,prgp_per90,prgc_per90,succ_per90,kp_per90,sca_per90,xag_per90,tkl_per90,int_per90,recov_per90,blocks_per90,gls_per90,xg_per90,sot_per90,g_per_sh_per90,PI,CCI,DA,FE
Nikola Milenković,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,37.0,36.0,3122.0,34.7,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,4.0,4.0,1.1,5.1,3.0,51.0,6.0,0.14,0.05,0.19,0.14,0.19,0.11,0.03,0.14,0.11,0.14,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,4.0,0.0,0.0,20.0,5.0,2.0,0.0,27.0,29.0,0.0,0.0,0.0,85.0,64.0,39.0,72.1,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,850.0,1033.0,82.3,17093.0,6325.0,258.0,293.0,88.1,475.0,538.0,88.3,103.0,167.0,61.7,2.0,1.1,0.5,0.9,9.0,53.0,2.0,0.0,51.0,443,427.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,37.0,3122.0,90.0,91.3,34.7,36.0,90.0,32.0,0.0,,0.0,1.73,57.0,45.0,12.0,0.32,0.32,44.2,47.7,3.5,0.09,0.19,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,51.0,29.0,36.0,13.0,2.0,27.0,34.0,79.4,7.0,41.0,20.0,17.0,27.0,78.0,128.0,1.0,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,1033.0,994.0,32.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,7.0,3.0,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,21.0,0.57,16.0,0.0,0.0,4.0,0.0,1.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,1412.0,257.0,775.0,552.0,89.0,64.0,1412.0,1.0,1.0,100.0,0.0,0.0,547.0,2345.0,1116.0,3.0,3.0,2.0,4.0,2.0,727.0,6.0,365,352.0,rs SRB,DF,Nott'ham Forest,26.0,1997.0,34.7,5.0,29.0,8.0,27.6,0.78,0.22,0.17,0.63,11.6,0.0,0.0,0.0,4.0,4.0,0.14,1.0,1.0,fbref_2024_25,1.3783783783783783,0.08108108108108109,0.02702702702702703,0.24324324324324326,0.5675675675675675,0.029729729729729735,1.3783783783783783,0.7297297297297297,2.2972972972972974,1.1081081081081081,0.13513513513513514,0.10810810810810811,0.21621621621621623,0.0045945945945945945,-0.5333890790472096,-0.5430342261609276,-0.14744286397510453,-0.017143997749802062
Noni Madueke,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,32.0,27.0,2033.0,22.6,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,8.9,7.9,4.2,13.3,100.0,69.0,200.0,0.31,0.13,0.44,0.31,0.44,0.43,0.19,0.61,0.43,0.61,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,3.0,0.0,0.0,22.0,25.0,5.0,63.0,10.0,18.0,0.0,0.0,0.0,84.0,11.0,19.0,36.7,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,530.0,685.0,77.4,7705.0,1853.0,325.0,377.0,86.2,164.0,215.0,76.3,22.0,41.0,53.7,3.0,4.2,3.2,1.2,32.0,16.0,35.0,8.0,69.0,399,385.0,eng ENG,FW,Chelsea,22.0,2002.0,32.0,2033.0,64.0,59.4,22.6,27.0,73.0,6.0,5.0,14.0,1.0,1.97,38.0,28.0,10.0,0.44,0.27,43.1,28.9,14.3,0.63,0.23,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,25.0,18.0,8.0,12.0,5.0,14.0,38.0,36.8,24.0,17.0,0.0,17.0,10.0,35.0,11.0,0.0,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,685.0,660.0,20.0,1.0,1.0,4.0,63.0,18.0,1.0,0.0,0.0,0.0,530.0,5.0,15.0,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,79.0,3.5,57.0,0.0,9.0,7.0,4.0,1.0,8.0,0.35,5.0,0.0,0.0,1.0,1.0,1.0,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,980.0,22.0,101.0,301.0,595.0,133.0,980.0,97.0,41.0,44.1,46.0,45.1,641.0,5413.0,3485.0,100.0,50.0,38.0,52.0,25.0,756.0,200.0,332,321.0,eng ENG,FW,Chelsea,22.0,2002.0,22.6,7.0,62.0,24.0,37.5,3.54,1.32,0.09,0.23,14.4,0.0,0.0,0.0,8.9,7.9,0.12,2.5,2.3,fbref_2024_25,3.054599114608952,5.04802151363811,1.9921298573536645,1.4166256763403837,3.497294638465322,0.18593212001967535,1.1067388096409247,0.4426955238563699,3.7186424003935072,0.7525823905558289,0.3098868666994589,0.4249877029021151,1.3166953528399312,0.003984259714707329,0.8082268571137936,0.5476758295276873,-0.18865065711649237,0.5520830648930017
Noussair Mazraoui,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,37.0,34.0,2838.0,31.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.5,2.2,42.0,115.0,58.0,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,3.0,0.0,0.0,38.0,25.0,4.0,23.0,34.0,46.0,0.0,1.0,0.0,149.0,50.0,30.0,62.5,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,1526.0,1781.0,85.7,23059.0,8056.0,721.0,789.0,91.3,574.0,644.0,89.1,73.0,130.0,56.2,1.0,1.5,1.9,0.5,20.0,125.0,20.0,5.0,115.0,423,408.0,ma MAR,DF,Manchester Utd,26.0,1997.0,37.0,2838.0,77.0,83.0,31.5,34.0,81.0,20.0,3.0,24.0,0.0,1.14,23.0,43.0,20.0,0.63,2.18,38.6,45.5,6.9,0.22,1.08,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,75.0,46.0,39.0,30.0,12.0,34.0,67.0,62.8,33.0,36.0,9.0,27.0,34.0,107.0,95.0,1.0,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,1781.0,1578.0,202.0,24.0,7.0,6.0,23.0,147.0,0.0,0.0,0.0,0.0,1526.0,1.0,35.0,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,56.0,1.78,46.0,2.0,1.0,2.0,3.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,2139.0,167.0,839.0,976.0,349.0,30.0,2139.0,48.0,26.0,54.2,18.0,37.5,1172.0,5481.0,2884.0,42.0,32.0,3.0,25.0,17.0,1289.0,58.0,352,340.0,ma MAR,DF,Manchester Utd,26.0,1997.0,31.5,0.0,13.0,3.0,23.1,0.41,0.1,0.0,0.0,20.6,0.0,0.0,0.0,0.7,0.7,0.05,0.7,0.7,fbref_2024_25,3.6469344608879495,1.331923890063425,0.8245243128964059,0.6342494714587738,1.7758985200845665,0.04756871035940803,3.6469344608879495,1.0782241014799154,4.725158562367865,1.1416490486257929,0.0,0.02219873150105708,0.09513742071881606,0.0,-0.03821134082416862,-0.22341597274818503,0.20457063832721942,-0.3169299431951827
Nélson Semedo,482,465.0,pt POR,DF,Wolves,30.0,1993.0,34.0,32.0,2886.0,32.1,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,2.8,3.7,67.0,80.0,119.0,0.0,0.12,0.12,0.0,0.12,0.03,0.09,0.12,0.03,0.12,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,8.0,0.0,0.0,46.0,30.0,4.0,63.0,23.0,36.0,0.0,1.0,0.0,139.0,28.0,42.0,40.0,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,1096.0,1357.0,80.8,16627.0,5130.0,598.0,653.0,91.6,409.0,490.0,83.5,59.0,128.0,46.1,4.0,2.8,1.7,1.2,25.0,70.0,28.0,13.0,80.0,590,569.0,pt POR,DF,Wolves,30.0,1993.0,34.0,2886.0,85.0,84.4,32.1,32.0,88.0,21.0,2.0,34.0,0.0,1.24,49.0,49.0,0.0,0.0,2.53,36.6,47.2,10.6,0.33,0.32,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,62.0,36.0,32.0,21.0,9.0,34.0,57.0,59.6,23.0,32.0,10.0,22.0,23.0,85.0,104.0,3.0,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,1357.0,1142.0,210.0,12.0,1.0,5.0,63.0,147.0,0.0,0.0,0.0,0.0,1096.0,5.0,36.0,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,60.0,1.87,44.0,1.0,8.0,1.0,3.0,3.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,1717.0,123.0,483.0,788.0,467.0,27.0,1717.0,71.0,32.0,45.1,31.0,43.7,901.0,5223.0,2688.0,67.0,41.0,10.0,42.0,21.0,995.0,119.0,482,465.0,pt POR,DF,Wolves,30.0,1993.0,32.1,0.0,18.0,7.0,38.9,0.56,0.22,0.0,0.0,23.9,0.0,0.0,0.0,0.9,0.9,0.05,0.9,0.9,fbref_2024_25,2.494802494802495,2.0893970893970892,0.997920997920998,0.7796257796257796,1.8711018711018712,0.08731808731808731,1.9334719334719335,0.7172557172557172,4.334719334719335,0.997920997920998,0.0,0.028066528066528068,0.2182952182952183,0.0,-0.04305469487387256,-0.08361004397730985,-0.008535377962538932,-0.30647543676830874
Odsonne Édouard,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,2.0,1.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.31,0.04,0.34,0.31,0.34,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,20.0,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,17.0,28.0,61.7,230.0,46.0,11.0,16.0,72.2,4.0,7.0,62.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,395,191.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,2.0,115.0,58.0,3.4,1.3,1.0,70.0,0.0,1.0,45.0,0.0,0.0,1.0,2.0,1.0,0.78,0.81,1.7,2.1,0.4,0.28,0.6,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,28.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,1.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,45.0,1.0,4.0,23.0,18.0,8.0,45.0,1.0,0.0,0.0,1.0,100.0,24.0,117.0,56.0,3.0,1.0,2.0,4.0,1.0,26.0,7.0,327,158.0,fr FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,0.0,5.0,1.0,20.0,3.54,0.78,0.0,0.0,20.9,0.0,0.0,0.0,0.4,0.4,0.08,0.4,0.4,fbref_2024_25,3.130434782608696,2.347826086956522,0.0,0.782608695652174,0.782608695652174,0.0,0.782608695652174,0.0,3.9130434782608696,0.782608695652174,0.0,0.3130434782608696,0.782608695652174,0.0,0.01834359606249225,-0.4736446579603597,-0.32630237105048315,-0.07890939319540728
Ola Aina,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,35.0,35.0,2995.0,33.3,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,2.1,67.0,107.0,67.0,0.06,0.03,0.09,0.06,0.09,0.02,0.04,0.06,0.02,0.06,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,5.0,0.0,0.0,23.0,35.0,2.0,59.0,33.0,42.0,0.0,1.0,0.0,157.0,13.0,19.0,40.6,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,994.0,1352.0,73.5,15371.0,6297.0,530.0,598.0,88.6,374.0,502.0,74.5,57.0,166.0,34.3,1.0,1.4,2.2,0.4,16.0,85.0,23.0,11.0,107.0,42,41.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,35.0,2995.0,86.0,87.6,33.3,35.0,86.0,28.0,0.0,,0.0,1.77,55.0,39.0,16.0,0.48,1.33,41.2,39.4,1.9,0.06,1.18,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,55.0,42.0,39.0,15.0,1.0,34.0,64.0,56.3,28.0,34.0,12.0,22.0,33.0,88.0,115.0,4.0,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,1352.0,1071.0,243.0,15.0,0.0,4.0,59.0,147.0,0.0,0.0,0.0,0.0,994.0,2.0,38.0,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,62.0,1.86,49.0,5.0,3.0,1.0,3.0,1.0,4.0,0.12,3.0,0.0,0.0,0.0,0.0,1.0,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,1708.0,156.0,613.0,717.0,409.0,22.0,1708.0,72.0,33.0,45.8,27.0,37.5,749.0,4798.0,2787.0,67.0,46.0,10.0,44.0,22.0,823.0,67.0,32,31.0,ng NGA,DF,Nott'ham Forest,27.0,1996.0,33.3,2.0,11.0,2.0,18.2,0.33,0.06,0.18,1.0,26.1,0.0,0.0,0.0,0.6,0.6,0.06,1.4,1.4,fbref_2024_25,3.2153589315525877,2.013355592654424,0.991652754590985,0.48080133555926546,1.8631051752921537,0.04207011686143572,1.652754590984975,0.991652754590985,5.709515859766277,1.021702838063439,0.06010016694490818,0.018030050083472453,0.06010016694490818,0.005409015025041736,0.02715213843430953,-0.25213235923345706,0.1635520733272777,-0.21199447229884888
Olabade Aluko,32,31.0,,DF,Leicester City,33.0,2006.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,4.0,5.0,61.7,69.0,9.0,2.0,3.0,72.2,1.0,2.0,62.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,41.0,,DF,Leicester City,33.0,2006.0,1.0,11.0,6.0,0.3,0.1,0.0,,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.24,0.1,0.1,0.1,2.09,1.06,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,7.0,0.0,1.0,6.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,100.0,4.0,22.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,32,31.0,,DF,Leicester City,33.0,2006.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,fbref_2024_25,0.0,0.0,0.0,0.0,0.0,0.0,4.547038327526132,0.0,0.0,0.0,0.0,0.0,0.0,,-0.7049679411012977,-0.7561652732356593,0.8236910908402739,
Oleksandr Zinchenko,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,15.0,5.0,527.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,10.0,48.0,14.0,0.0,0.17,0.17,0.0,0.17,0.11,0.03,0.14,0.11,0.14,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,1.0,0.0,0.0,8.0,3.0,1.0,13.0,5.0,1.0,0.0,0.0,0.0,19.0,12.0,11.0,52.2,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,382.0,451.0,84.7,6080.0,1345.0,204.0,220.0,92.7,154.0,175.0,88.0,17.0,37.0,45.9,1.0,0.2,0.5,0.8,3.0,30.0,11.0,3.0,48.0,699,663.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,15.0,527.0,35.0,15.4,5.9,5.0,72.0,1.0,10.0,17.0,16.0,1.87,9.0,1.0,8.0,1.37,0.53,8.7,3.1,5.6,0.95,0.33,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,6.0,1.0,1.0,3.0,2.0,3.0,8.0,37.5,5.0,8.0,1.0,7.0,5.0,11.0,10.0,0.0,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,451.0,399.0,49.0,14.0,2.0,3.0,13.0,33.0,1.0,0.0,0.0,0.0,382.0,3.0,3.0,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,22.0,3.76,17.0,1.0,1.0,2.0,1.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,499.0,16.0,86.0,233.0,181.0,20.0,499.0,5.0,3.0,60.0,1.0,20.0,281.0,1348.0,573.0,10.0,8.0,3.0,3.0,4.0,348.0,14.0,572,546.0,ua UKR,"DF,MF",Arsenal,27.0,1996.0,5.9,0.0,10.0,0.0,0.0,1.71,0.0,0.0,,19.6,1.0,0.0,0.0,0.6,0.6,0.07,0.6,0.6,fbref_2024_25,7.060575968222443,1.7077798861480076,0.5123339658444023,0.5123339658444023,3.757115749525617,0.03415559772296015,1.0246679316888045,0.8538899430740038,3.2447817836812143,1.366223908918406,0.0,0.10246679316888045,0.0,0.0,0.5243469690420326,0.049070877815835745,-0.03219566001891057,-0.2659739386022902
Oliver Scarles,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,15.0,7.0,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,12.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,1.0,0.0,0.0,5.0,3.0,1.0,15.0,11.0,11.0,0.0,0.0,0.0,34.0,6.0,6.0,50.0,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,293.0,372.0,78.8,4388.0,1151.0,174.0,196.0,88.8,106.0,126.0,84.1,11.0,37.0,29.7,0.0,0.1,0.1,0.1,2.0,10.0,5.0,1.0,22.0,583,562.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,15.0,665.0,44.0,19.4,7.4,7.0,70.0,2.0,8.0,22.0,6.0,1.13,6.0,9.0,3.0,0.41,0.03,8.3,9.9,1.6,0.22,0.14,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,21.0,11.0,17.0,3.0,1.0,14.0,22.0,63.6,8.0,14.0,2.0,12.0,11.0,32.0,26.0,0.0,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,372.0,333.0,36.0,4.0,1.0,1.0,15.0,32.0,0.0,0.0,0.0,0.0,293.0,3.0,5.0,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,6.0,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,466.0,32.0,159.0,179.0,133.0,9.0,466.0,7.0,2.0,28.6,5.0,71.4,219.0,871.0,483.0,12.0,9.0,2.0,12.0,3.0,272.0,44.0,475,458.0,eng ENG,"DF,FW",West Ham,18.0,2005.0,7.4,0.0,3.0,0.0,0.0,0.41,0.0,0.0,,20.2,0.0,0.0,0.0,0.1,0.1,0.04,0.1,0.1,fbref_2024_25,2.9774436090225564,1.6240601503759398,0.2706766917293233,0.2706766917293233,0.8120300751879699,0.013533834586466165,2.8421052631578947,1.4887218045112782,4.601503759398496,1.894736842105263,0.0,0.013533834586466165,0.0,0.0,-0.09784272600028408,-0.5361106494754867,0.37294909287458505,-0.32788235031761376
Oliver Skipp,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,24.0,10.0,1129.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.3,0.6,16.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,8.0,0.0,0.0,21.0,13.0,0.0,5.0,11.0,4.0,0.0,0.0,0.0,46.0,12.0,6.0,66.7,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,419.0,502.0,83.5,6399.0,1568.0,214.0,247.0,86.6,163.0,178.0,91.6,21.0,36.0,58.3,0.0,0.3,0.3,0.3,9.0,32.0,4.0,0.0,35.0,606,584.0,eng ENG,MF,Leicester City,23.0,2000.0,24.0,1129.0,47.0,33.0,12.5,10.0,74.0,3.0,14.0,28.0,11.0,0.79,12.0,26.0,14.0,1.12,0.18,11.2,25.4,14.1,1.13,0.14,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,21.0,4.0,6.0,12.0,3.0,9.0,15.0,60.0,6.0,23.0,7.0,16.0,11.0,32.0,11.0,2.0,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,502.0,497.0,4.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,419.0,1.0,12.0,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,15.0,1.2,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,612.0,29.0,141.0,383.0,92.0,9.0,612.0,12.0,7.0,58.3,5.0,41.7,347.0,1392.0,644.0,16.0,7.0,3.0,12.0,7.0,419.0,19.0,494,476.0,eng ENG,MF,Leicester City,23.0,2000.0,12.5,0.0,5.0,1.0,20.0,0.4,0.08,0.0,0.0,19.4,0.0,0.0,0.0,0.4,0.4,0.07,0.4,0.4,fbref_2024_25,2.7900797165633304,1.2754650132860939,0.5580159433126661,0.7174490699734278,1.195748449955713,0.023914968999114262,1.6740478299379982,0.8768821966341895,3.66696191319752,1.83348095659876,0.0,0.03188662533215235,0.07971656333038087,0.0,-0.1586981841994185,-0.3603037371354787,0.06922528591593158,-0.3109835381822596
